"unitid","lon","lat"
211079,-80.305272,40.654825
212045,-79.88832,40.161692
214315,-79.738191,40.550269
214625,-79.703269,40.55382
210951,-79.764064,40.562911
376039,-79.732825,40.547009
211635,-79.766475,40.561509
215415,-80.191938,40.422829
215655,-80.211785,40.521088
444307,-79.939958,40.345999
215381,-79.926995,40.350515
214786,-79.827262,40.344474
214476,-80.090843,40.471404
418658,-79.81017,40.380219
215965,-80.15554,40.561091
215956,-80.15554,40.561091
430360,-79.76526,40.431034
376136,-79.76526,40.431034
408312,-79.77612,40.442498
430227,-79.785703,40.434267
215008,-80.068551,40.496686
215424,-79.9209,40.46719
215390,-79.930588,40.459318
215628,-79.897293,40.447851
211431,-79.963927,40.439851
211440,-79.942914,40.444616
418418,-79.95487,40.443269
216436,-80.012666,40.461988
216074,-80.041789,40.389456
215682,-79.92569,40.430919
431600,-79.987416,40.436584
418393,-79.98067,40.443819
211200,-80.003679,40.432948
215868,-79.98067,40.443819
210960,-79.999452,40.437521
216782,-79.996164,40.442822
414841,-80.041416,40.425758
213002,-79.996991,40.44442
215442,-80.001462,40.438526
213914,-80.000297,40.443961
440156,-79.99313,40.447036
367413,-79.999686,40.442697
212090,-80.00374,40.440893
216773,-79.9455,40.462332
211909,-80.015683,40.410013
215974,-79.940831,40.454415
211556,-79.926083,40.448432
418463,-79.940329,40.455408
210605,-80.01855,40.450632
211149,-80.032799,40.458378
442532,-79.83277,40.459518
440174,-80.02044,40.550469
213358,-80.011977,40.569777
213622,-79.864028,40.491134
215293,-79.954692,40.444502
438629,-80.125516,40.428485
212106,-79.993046,40.437496
216630,-80.247081,40.183618
216667,-80.240388,40.171898
214892,-80.245711,40.16974
216649,-80.246421,40.183373
368407,-80.246117,40.254722
260363,-80.15002,39.895622
216694,-80.18727,39.899419
250027,-79.686482,39.924745
248624,-79.741718,39.860976
214759,-79.657887,39.947071
211361,-79.884477,40.066473
261861,-79.645935,39.945486
215275,-79.535757,40.292824
215947,-79.556228,40.308623
211325,-79.54126,40.298765
216445,-79.540082,40.303124
215798,-79.403702,40.29252
215813,-79.403762,40.292651
216825,-79.564897,40.234321
428329,-79.165982,40.617673
213020,-79.159869,40.615589
441089,-79.225116,40.447002
215567,-78.97017,40.954059
212072,-78.756002,41.124713
214962,-78.762083,41.118916
214740,-78.751784,41.126941
216454,-78.794311,41.146473
418445,-78.892532,41.109573
443182,-78.74776,41.420778
211398,-78.910812,40.303743
215284,-78.832611,40.268583
214546,-78.872312,40.295316
212975,-78.947916,40.304332
211802,-78.918879,40.305323
414911,-78.915147,40.325374
215026,-78.755932,40.464581
440022,-78.74591,40.498793
215743,-78.638469,40.502782
211334,-79.895023,40.858009
211343,-79.911145,40.82996
216038,-80.051814,41.060814
215752,-80.32747,40.992023
367431,-80.34192,40.999293
364618,-80.330956,40.975899
213686,-80.348206,40.997882
213163,-80.351753,41.013434
216357,-80.382134,41.41308
366632,-80.248614,41.250851
214290,-80.498069,41.085233
215992,-80.480681,41.237928
214634,-80.508204,41.234852
215983,-80.496041,41.232004
214908,-80.45797,41.232543
440837,-80.42771,41.330028
216807,-80.331376,41.118456
418515,-79.564487,40.815893
213330,-79.520139,40.813783
211644,-79.374775,41.209676
418603,-79.426753,41.232585
418524,-79.691607,41.428133
439312,-79.703491,41.424358
419484,-80.126167,41.633675
210669,-80.146922,41.648068
215309,-79.666945,41.628536
212160,-80.126363,41.869978
212425,-80.088888,42.124849
388098,-80.10024,42.110757
216427,-80.094975,42.111919
216418,-80.204328,42.0604
213181,-80.091816,42.079508
407629,-80.105969,42.080699
212434,-80.06927,42.074056
212601,-80.086258,42.126111
444820,-80.064915,42.182748
213987,-80.055568,42.103991
214591,-79.986362,42.120271
214689,-78.409112,40.540682
375939,-78.396073,40.482439
210748,-78.387327,40.501789
215530,-78.397173,40.512973
383367,-78.397255,40.508473
214166,-78.601358,40.459948
439303,-78.014601,40.489917
213251,-78.015204,40.499511
215266,-78.673039,41.944173
212212,-77.856,40.787437
216083,-77.855466,40.775033
214777,-77.861644,40.800732
369668,-77.740423,40.882223
365392,-78.43838,41.026239
430908,-78.418679,41.030572
213783,-77.07299,41.79971
213507,-76.513753,40.331733
212018,-77.197794,40.199443
212009,-77.197854,40.202796
212197,-76.594175,40.150372
213996,-76.988492,40.15867
214616,-76.675608,40.263635
369181,-76.42344,40.31977
212230,-76.424711,40.31185
418542,-76.390376,40.341562
418481,-77.554092,40.605321
211750,-76.975878,40.193862
430351,-76.99827,40.215939
214713,-76.741961,40.205234
212179,-76.73557,40.201341
212443,-76.306252,40.372981
211477,-76.934461,40.3049
212382,-76.829363,40.293558
212878,-76.886341,40.298256
402828,-76.854612,40.324861
251075,-76.79169,40.262406
210483,-76.830347,40.336561
440068,-77.66139,39.931123
217013,-77.658075,39.947461
248633,-77.687718,39.898369
214795,-77.544068,39.841914
216010,-77.5229,40.057405
212674,-77.234982,39.836091
437246,-77.22904,39.827337
213631,-77.244231,39.831961
415039,-76.995039,39.816991
418506,-76.970029,39.818349
217077,-76.660321,39.992432
210906,-76.663561,39.992346
418409,-76.685449,39.929887
212267,-76.67473,39.973009
214829,-76.702835,39.952327
436517,-76.71328,39.952198
217086,-76.734353,39.978059
211820,-76.757374,39.985207
217059,-76.597187,40.008647
439756,-76.503235,40.036816
214041,-76.355091,39.99813
418533,-76.266243,39.984597
213400,-76.287781,40.074375
369172,-76.27575,40.032664
213428,-76.27575,40.032664
216296,-76.289147,40.036745
213455,-76.283453,40.040758
260354,-76.361945,40.042607
212276,-76.354069,40.038254
213446,-76.317892,40.045765
212577,-76.319037,40.048045
215053,-76.308379,40.04108
213668,-77.0003,41.246127
216986,-77.021191,41.237418
366252,-77.0265,41.2369
212285,-76.966783,41.249257
213613,-77.463565,41.142097
438221,-76.77124,40.856105
443377,-76.765478,40.855276
406422,-76.77124,40.856105
211158,-76.446383,41.007989
211291,-76.886275,40.954489
216278,-76.87521,40.79774
212294,-76.818466,40.85569
215895,-76.2139,40.68514
438212,-76.235083,40.676029
212300,-76.187119,40.707371
215479,-76.188955,40.684049
215886,-76.22938,40.775735
213871,-76.13737,40.813869
214810,-76.166371,40.642583
216162,-75.392396,40.608185
213543,-75.378887,40.607158
214157,-75.380979,40.630888
214379,-75.32351,40.67253
210739,-75.376549,40.540137
214227,-75.41501,40.540398
213385,-75.209058,40.700512
214670,-75.65222,40.593153
212328,-75.485471,40.63006
213525,-75.611936,40.663946
211468,-75.519799,40.586695
213570,-75.568979,40.591908
214175,-75.508954,40.597362
213057,-75.471156,40.693376
376127,-75.471156,40.693376
216746,-75.447263,40.626469
210711,-75.42678,40.625855
214768,-75.98519,40.958434
210474,-75.902888,41.258085
418612,-75.992611,40.972979
212115,-75.172614,40.99622
216223,-75.197073,40.98621
407638,-75.31865,41.048423
211024,-75.683551,41.496219
213303,-75.777456,41.558969
443395,-75.66588,41.41018
217040,-75.656643,41.394623
212355,-75.700029,41.374143
246071,-75.652477,41.452849
213233,-75.642476,41.450409
385503,-75.651683,41.417104
213376,-75.659319,41.411521
213826,-75.633996,41.434978
215929,-75.658031,41.40715
214652,-75.620583,41.440258
214069,-75.971016,41.344765
214643,-76.017242,41.306529
213659,-75.993218,41.193154
213215,-75.89076,41.274748
249609,-75.882975,41.281911
365383,-75.810121,41.262154
213321,-75.878603,41.248118
216931,-75.88833,41.243204
441672,-75.89551,41.78638
418588,-76.485998,41.800726
211981,-75.158202,40.29757
211307,-74.965841,40.239102
383419,-75.25926,40.379029
211617,-75.00831,40.184745
212373,-75.1003,40.202118
214801,-75.110661,40.116995
210784,-75.222153,40.154282
214944,-74.868897,40.098227
215646,-75.355509,39.961925
215691,-75.329898,40.034771
211273,-75.314988,40.028541
212869,-75.313909,40.022145
216852,-75.356718,39.86158
214272,-75.437928,39.874944
440642,-74.960449,40.116171
369817,-75.16047,40.149164
214564,-75.128089,40.085816
212771,-75.133025,40.065782
210599,-75.280691,39.868236
430971,-75.28088,39.893212
442824,-75.17869,40.137049
216816,-75.17638,40.09858
210890,-75.20905,40.09077
211088,-75.165205,40.091941
444811,-75.151861,40.10295
212911,-75.302562,40.013368
213774,-75.103749,40.086409
215114,-74.909509,40.165809
211316,-75.0064,40.1644
250407,-74.965468,40.13696
213552,-74.829013,40.177232
211927,-75.39308,39.966724
214582,-75.38893,39.908335
214731,-75.447825,39.928355
213312,-75.353626,39.938415
216579,-75.271982,39.908991
216287,-75.356066,39.904081
215433,-75.257471,39.96167
409281,-75.26856,39.958512
216597,-75.345457,40.039388
212133,-75.370268,40.052306
211352,-75.37215,40.054565
216551,-75.382097,40.053697
438610,-75.4056,40.077
375966,-75.109688,40.158544
210456,-75.130073,40.161091
215619,-75.151005,40.086061
216047,-75.255675,39.99133
212124,-75.27624,39.992345
214971,-75.162718,39.954736
375984,-75.16608,39.950932
214883,-75.166332,39.945483
215105,-75.165888,39.946017
211893,-75.170127,39.948491
214148,-75.172105,39.957078
383880,-75.17406,39.952162
210508,-75.173683,39.947863
210942,-75.167664,39.951096
214254,-75.184486,39.954553
215637,-75.20749,39.955098
215132,-75.208241,39.946552
215062,-75.193618,39.951002
442046,-75.194628,39.955846
215488,-75.19957,39.961612
212054,-75.188745,39.954855
211495,-75.14589,39.951062
216366,-75.158147,39.949062
212993,-75.15853,39.952112
214023,-75.164366,39.950733
214528,-75.08018,40.057661
211954,-75.00155,40.064257
212984,-74.990365,40.060414
383899,-75.034251,40.074651
249779,-75.00155,40.064257
250285,-75.012888,40.072299
375948,-75.007515,40.101075
442037,-74.996025,40.111106
211583,-75.228847,40.087048
213640,-75.191496,40.061636
216339,-75.158267,39.980943
434380,-75.14764,39.964012
212568,-75.082996,40.020403
212407,-75.12565,39.978162
213932,-75.21127,40.029274
211112,-75.17222,39.968262
215239,-75.166065,39.962375
215770,-75.238343,39.994442
216311,-75.247987,39.989483
215123,-75.214198,40.006308
383400,-75.106457,39.989532
406556,-75.11116,39.991712
213589,-74.999686,40.049548
213367,-75.152996,40.038503
215099,-75.194249,40.022281
383376,-75.18259,39.922262
419341,-75.167678,39.935232
414540,-75.147981,39.940651
214005,-75.15803,39.919812
417840,-75.046375,40.057804
212753,-74.971808,40.085007
211608,-75.529378,39.932293
211246,-75.82275,39.978456
418427,-75.791978,39.989907
211006,-75.644446,40.057849
213011,-75.57063,40.027963
213598,-75.928273,39.807725
214607,-75.521311,40.052845
212683,-75.59729,39.940043
216764,-75.594631,39.949084
440961,-75.38378,40.146069
442347,-75.410407,40.102223
214111,-75.276093,40.175609
216524,-75.455654,40.19405
212832,-75.238052,40.197566
213491,-75.286166,40.243338
213473,-75.288923,40.222919
215044,-75.453631,40.133355
216542,-75.54864,40.118341
442055,-75.29257,40.115959
445009,-75.655775,40.24451
212364,-75.63481,40.253496
250072,-75.617411,40.2347
213349,-75.785426,40.513705
376109,-75.93577,40.348092
214838,-75.927335,40.33655
215585,-75.934701,40.3343
212391,-75.925551,40.37011
210775,-75.938163,40.3102
213534,-75.976997,40.342994
214704,-75.972141,40.357987
215594,-75.95027,40.325701
210571,-75.910152,40.360248
130916,-75.652399,39.694149
131061,-75.74195,39.711223
130943,-75.7536,39.679791
131113,-75.586998,39.682299
432524,-75.549822,39.741944
244190,-75.548908,39.816493
247870,-75.60806,39.721062
130873,-75.594268,39.754694
441362,-75.6631,39.734279
130989,-75.694018,39.742464
131098,-75.527377,39.16325
444200,-75.546609,39.15428
130907,-75.56012,39.198371
130934,-75.54053,39.187173
130891,-75.40752,38.697344
130837,-75.142425,38.771265
131511,-77.01732,38.907711
131450,-76.993675,38.907371
439473,-76.99097,38.901811
131803,-77.034349,38.904851
444893,-77.03088,38.904461
131742,-77.04195,38.897567
131308,-77.039812,38.895757
131830,-77.065095,38.910024
131399,-77.066247,38.943819
363721,-77.065221,38.94621
164243,-77.013437,38.973719
131159,-77.090106,38.937802
384412,-77.079241,38.950396
131973,-77.08996,38.939606
131876,-77.004261,38.927398
131566,-76.975735,38.929168
131788,-77.02362,38.880112
131469,-77.047871,38.89865
131496,-77.073463,38.908809
131520,-77.019478,38.920739
131283,-76.998961,38.935796
377421,-77.453266,38.775592
441964,-77.448915,38.891108
442639,-77.400374,38.963149
442189,-77.350817,38.952796
161615,-76.901993,38.611356
366438,-76.484661,38.288782
162122,-77.009328,38.559648
163912,-76.425706,38.188615
164058,-76.913368,39.045646
164207,-76.863057,38.978126
162061,-76.851413,39.047047
162007,-76.759721,39.018185
164085,-76.888025,39.165872
163286,-76.939704,38.988607
436030,-76.939292,38.835596
163657,-76.824157,38.888495
163204,-76.954104,38.986299
163541,-76.869467,38.956205
364317,-76.862321,38.946402
439330,-77.091468,38.983736
163426,-77.158461,39.09572
161651,-77.205935,39.151043
162982,-77.190202,39.118218
163408,-77.001486,38.999774
163116,-77.04876,39.040759
444176,-77.049836,39.037878
431637,-77.0519,39.035463
434034,-76.981074,39.020977
162210,-77.00131,38.987206
161767,-76.512223,39.049813
162830,-76.349927,39.531933
162706,-76.281801,39.561347
162779,-76.87843,39.211569
434973,-76.815804,39.189991
163028,-76.83037,39.177286
163754,-76.625151,39.44485
444291,-76.759697,39.405218
163107,-76.820171,39.457472
164173,-76.701247,39.421264
164270,-77.001662,39.584879
405872,-76.991113,39.531805
161873,-76.616591,39.305834
161855,-76.620034,39.293472
444246,-76.62118,39.295306
163259,-76.624981,39.29173
161882,-76.610179,39.288878
163347,-76.604593,39.403271
162654,-76.594843,39.410175
163921,-76.598191,39.296333
434308,-76.7176,39.324406
163532,-76.751799,39.387771
163842,-76.6399,39.360405
163046,-76.623417,39.346044
163578,-76.619701,39.351307
161837,-76.68038,39.345456
420796,-76.68038,39.345456
161864,-76.662878,39.319978
162283,-76.658547,39.310786
163295,-76.621033,39.308792
162928,-76.620799,39.32838
163815,-76.475626,39.308129
373784,-76.544942,39.264664
163736,-76.665611,39.26069
434672,-76.74002,39.278056
162371,-76.749362,39.309503
163268,-76.711607,39.256686
163453,-76.584238,39.344235
164076,-76.612268,39.393008
161776,-76.572434,39.401822
163976,-76.491397,38.981513
161688,-78.729766,39.652658
162584,-78.933871,39.651509
162609,-79.343267,39.560658
164216,-76.06878,39.217329
162168,-76.083118,38.95178
162760,-77.419282,39.421908
162557,-77.417849,39.452241
161624,-77.4539,39.385165
163462,-77.35222,39.680632
161800,-77.720283,39.640443
162681,-77.722485,39.672993
162690,-77.667379,39.631009
163851,-75.605705,38.345447
164313,-75.500945,38.373952
162335,-75.599933,38.338692
163338,-75.687227,38.211188
162104,-75.955949,39.642225
232946,-77.236679,38.834039
233657,-77.196365,38.831881
232186,-77.30794,38.83088
438498,-77.214553,38.907425
233189,-77.18098,38.886311
445470,-77.234303,38.932345
441955,-77.199304,38.74057
234216,-77.224124,38.910394
445595,-77.09512,38.885337
440536,-77.05026,38.852309
442310,-77.107297,38.88039
232706,-77.128799,38.905552
440341,-77.072631,38.895859
419457,-77.075927,38.894272
406495,-77.069339,38.89514
419022,-77.073534,38.896424
248970,-77.1537,38.817362
427894,-77.14264,38.80271
232681,-77.474392,38.302206
441858,-77.5559,38.271028
232195,-77.780132,38.375556
233541,-78.158376,39.166058
232575,-78.267325,39.036001
232043,-78.876077,38.478611
232423,-78.871663,38.435332
231581,-78.969011,38.378391
418977,-78.50149,38.072402
233116,-78.48371,38.006902
430254,-78.5348,38.026342
234076,-78.485066,38.040101
234359,-78.991262,38.117932
233295,-77.472253,37.749654
431266,-77.32339,37.543595
444282,-77.594067,37.438104
233310,-76.623915,37.564433
233374,-77.538702,37.577625
231624,-76.709395,37.27195
234164,-77.450954,37.561864
233842,-77.449317,37.578935
233356,-77.433191,37.646876
366793,-77.451757,37.579343
232414,-77.472958,37.637415
231572,-77.48831,37.580346
437769,-77.49828,37.581931
231828,-77.542139,37.460414
427982,-77.543339,37.498958
437051,-77.557388,37.49916
248943,-77.582559,37.501051
382957,-77.58235,37.475798
234030,-77.453597,37.547631
440378,-77.5189,37.608583
420024,-76.227712,36.765954
438647,-76.229606,36.79029
232885,-76.242722,36.777001
232052,-75.750802,37.64046
231721,-76.563928,36.73951
232016,-76.064503,36.837641
437149,-76.09333,36.839209
427973,-76.1426,36.889797
377485,-76.07369,36.740902
231411,-76.182939,36.841029
432436,-76.15177,36.839648
233329,-76.15177,36.839648
445683,-76.174567,36.857918
231785,-76.138144,36.82779
248934,-76.178775,36.842533
441876,-76.15177,36.839648
232353,-76.17767,36.799284
231651,-76.192844,36.800929
368601,-76.202022,36.853344
234173,-76.18606,36.868417
232937,-76.26393,36.848262
234191,-76.255297,36.912397
231970,-76.300768,36.861681
233772,-76.289669,36.850635
232469,-76.23909,36.888147
232919,-76.29271,36.870197
377458,-76.232565,36.908448
232982,-76.309653,36.884919
433299,-76.45948,37.053346
233417,-76.45948,37.053346
233408,-76.456345,37.035234
231642,-76.49446,37.078196
232502,-76.46524,37.084342
231712,-76.486978,37.061502
377449,-76.51806,37.139294
233754,-76.418615,37.063654
419004,-76.40711,37.050946
232265,-76.337647,37.022084
234119,-76.346427,37.025306
232292,-76.3457,36.835215
233082,-77.397388,37.216969
233338,-77.399282,37.156936
234155,-77.419886,37.236453
233639,-77.917964,36.839073
232450,-77.407937,37.346261
377403,-77.40438,37.265403
233037,-76.937572,36.674535
233499,-77.850862,36.76059
232566,-78.395789,37.301073
232256,-78.461371,37.242482
261931,-79.959442,37.319719
231280,-79.968854,37.237643
231837,-79.95321,37.272186
444884,-79.95321,37.272186
233949,-80.02477,37.229786
232308,-79.942196,37.354629
442806,-80.406021,37.199666
233921,-80.423267,37.228561
232867,-80.696055,37.105229
232089,-80.020864,36.926648
233019,-79.871136,36.7379
233277,-80.549731,37.136914
233426,-80.056433,37.29686
232797,-80.023597,37.299714
233912,-82.17614,36.605006
234225,-81.949929,36.719667
233903,-82.001304,36.699275
232788,-82.758482,36.855116
233897,-82.558728,36.971468
232025,-81.831737,36.772543
234377,-81.070595,36.957732
232672,-79.068325,38.154799
233666,-79.070618,38.149493
233611,-79.350296,37.740669
231873,-79.85179,37.812546
234207,-79.445724,37.787832
234085,-79.435737,37.790644
231536,-78.939038,38.279582
232609,-79.184153,37.397678
232618,-79.174101,37.4051
233286,-79.17132,37.404309
231697,-79.184391,37.358895
233091,-79.226263,37.375746
232557,-79.179688,37.350345
233301,-79.17079,37.437429
232724,-79.405414,36.578155
231420,-79.413214,36.577273
231882,-79.40855,36.565714
233718,-79.079735,37.556317
231554,-81.244879,37.245681
432348,-82.096426,37.278007
233648,-81.796682,37.006196
237215,-81.235428,37.26688
237330,-81.005694,37.423854
377670,-81.091394,37.369284
237543,-81.104647,37.360024
237880,-80.438644,37.803879
237172,-81.75353,38.367234
419420,-81.92453,38.53477
237899,-81.76802,38.379002
431974,-81.56514,38.282497
445018,-81.765403,38.382572
237950,-81.325199,38.179427
445674,-81.323474,38.180425
419439,-81.83017,38.384913
440439,-81.22913,38.618255
364575,-81.5611,38.82209
237987,-81.634358,38.347929
431169,-81.629876,38.351017
237303,-81.634675,38.350168
237312,-81.618667,38.332577
430795,-81.562988,38.289708
237604,-81.789864,38.422839
238005,-77.964891,39.454573
377661,-77.95767,39.463781
237473,-77.95767,39.463781
237792,-77.804844,39.434319
237491,-82.00011,37.833826
237817,-82.023014,37.851756
237437,-82.44306,38.420142
237242,-82.372418,38.403244
377643,-82.342179,38.411379
444954,-82.429184,38.420218
237525,-82.43065,38.42261
237154,-81.190653,37.776222
237729,-81.168609,37.799775
377652,-81.185605,37.789669
407744,-81.188767,37.777381
237136,-81.19244,37.865746
413176,-81.146785,37.988801
442091,-80.86867,37.671295
237978,-80.7227,40.063518
201982,-80.721691,40.064573
238014,-80.721548,40.063736
238078,-80.690804,40.070873
237181,-80.56916,40.204594
237145,-80.753173,39.946228
237932,-80.604054,40.162473
237686,-81.53706,39.265408
436289,-81.553501,39.269067
237598,-81.548718,39.273182
434122,-81.540501,39.236427
237640,-81.5392,39.31236
238096,-81.54206,39.323907
237552,-81.400296,39.29966
237969,-80.217094,38.990476
237844,-80.225278,39.001908
237358,-79.846391,38.928693
237321,-80.338391,39.279964
405526,-80.34348,39.281289
237419,-80.327956,39.279099
419031,-80.358395,39.310658
442383,-80.271785,39.283159
237385,-80.833597,38.935341
237118,-80.047728,39.158067
237783,-80.571767,39.288632
237561,-79.957275,39.611165
237996,-79.954803,39.63264
237570,-79.954318,39.628855
413501,-79.95154,39.646497
421975,-79.962669,39.645276
238032,-79.953926,39.63468
237905,-79.964727,39.650535
443492,-80.160335,39.482878
367389,-80.13936,39.470949
237613,-80.144976,39.485033
237367,-80.161844,39.485925
237701,-78.983175,39.436935
438708,-78.93209,39.07539
441894,-79.120401,39.0008
199768,-80.716834,36.384334
199607,-80.241357,36.087531
199315,-80.249121,36.088839
199971,-80.396168,36.032304
198552,-80.272215,36.06854
197957,-80.3137,36.141395
199847,-80.2768,36.133577
199999,-80.224905,36.089197
199184,-80.236625,36.07482
383251,-80.26171,36.039398
199980,-80.260574,36.066705
199421,-79.827879,35.672899
198516,-79.505632,36.104149
199786,-79.357657,36.066683
198695,-79.994545,35.972674
198747,-79.997012,35.994241
198622,-79.921811,35.9972
198376,-80.28961,35.856896
198251,-79.144506,35.472316
199023,-79.870005,35.367107
199485,-79.75835,36.388685
197993,-79.77998,36.067531
198598,-79.800232,36.071082
199148,-79.809844,36.067503
198844,-79.823185,36.057502
198589,-79.75242,36.107499
381644,-79.959661,36.077073
198613,-79.888848,36.092563
199102,-79.770152,36.076737
198136,-78.739508,35.409333
199892,-77.94774,35.4043
374440,-77.94802,35.385225
199838,-78.487283,36.323421
198871,-78.299709,36.105393
199324,-78.980607,36.431674
198774,-78.332293,35.501418
199120,-79.050969,35.912165
199643,-78.637693,35.771181
199856,-78.706126,35.650151
199272,-78.636793,35.789105
413972,-78.742438,35.764652
198950,-78.689175,35.797197
199582,-78.621806,35.785032
421832,-78.555726,35.942892
436632,-78.583951,35.87016
199193,-78.674517,35.785111
427919,-78.890217,35.990998
198455,-78.880735,35.975202
197902,-78.86892,36.034561
199883,-78.86892,36.034561
199157,-78.898602,35.974237
417804,-78.978992,35.962556
198419,-78.94226,36.00159
441511,-78.92113,35.905765
199209,-77.774231,36.017443
199087,-77.896536,35.976771
198303,-77.099141,36.436258
198464,-77.366199,35.606347
198996,-77.373092,35.58751
198491,-77.571786,35.879867
197966,-77.0425,35.573231
198640,-77.617681,36.427712
198905,-77.095389,35.836254
199953,-77.892872,35.731096
199005,-77.951093,35.72171
197911,-77.913805,35.735463
197814,-76.219606,36.324824
199458,-76.217496,36.303765
198507,-76.210063,36.273539
199467,-77.025042,36.323459
199740,-80.236005,35.339846
197984,-81.041847,35.261276
198561,-81.668141,35.24732
198109,-80.60119,35.438139
198570,-81.189481,35.312015
198385,-80.845236,35.500006
444486,-81.179108,35.254225
199713,-80.700592,35.119797
199306,-80.283168,35.484696
442611,-80.855128,35.605305
197850,-80.211087,35.000312
198862,-80.484459,35.670743
443076,-80.480643,35.644603
198215,-80.486575,35.692445
199494,-80.48181,35.639388
198321,-81.491716,35.277791
198710,-81.911857,35.336728
434292,-80.08543,34.985423
199962,-80.444465,34.979384
445708,-80.8509,35.23294
198260,-80.829796,35.217774
382504,-80.822384,35.213048
198631,-80.833323,35.214422
444778,-80.802527,35.242999
198941,-80.82752,35.197643
442365,-80.79857,35.170094
368203,-80.72164,35.244468
198756,-80.854842,35.243384
374495,-80.87903,35.286967
197832,-80.926992,35.183009
199139,-80.73579,35.306834
433174,-80.804151,35.26002
199351,-80.825368,35.489411
198075,-80.740616,35.327013
443474,-80.949388,35.1524
199412,-80.832227,35.188929
198543,-78.894709,35.072485
199689,-78.958606,35.070338
198525,-78.937041,35.07681
198534,-78.924515,35.068313
198969,-78.875024,35.137854
199625,-78.361136,34.99086
198011,-78.731749,34.64609
198677,-78.613355,35.268445
199449,-79.711514,34.902325
198729,-77.977639,34.946802
199698,-79.478385,34.746283
199476,-79.0044,34.6213
199069,-78.071265,35.206314
199281,-79.201895,34.687231
199634,-79.4163,35.217076
198154,-77.948985,34.240243
199078,-77.906441,34.21232
199218,-77.875527,34.225223
198978,-77.881548,34.225965
198084,-78.30961,33.974251
199722,-78.785243,34.33155
198817,-77.571532,35.234405
199263,-76.840785,35.138826
417798,-77.460879,34.831595
198330,-77.384785,34.771687
198206,-76.756673,34.724636
198367,-77.102232,35.111516
199333,-77.407203,35.550591
198233,-81.28792,35.699732
198835,-81.287181,35.679876
198808,-81.870998,36.16362
197869,-81.680234,36.214844
198118,-81.484148,35.854604
199908,-81.687345,35.722876
408163,-80.8981,35.765719
198987,-80.894083,35.782814
199926,-81.184468,36.136572
198066,-82.729763,35.237657
198668,-82.927918,35.525905
200004,-83.125447,35.28149
198039,-82.425544,35.30804
198923,-81.960896,35.65622
198899,-82.550859,35.825858
199032,-82.297522,35.645844
198914,-82.016988,35.934475
199865,-82.441097,35.611762
199731,-83.207129,35.348575
197887,-82.555838,35.571055
199111,-82.565259,35.616618
198242,-82.6062,35.575877
199795,-83.966476,35.067021
444228,-80.608996,34.27162
217916,-81.06618,33.964753
218919,-81.130104,33.307455
217989,-81.123629,33.313355
218414,-81.601966,34.286201
217873,-80.854368,33.497367
407665,-80.8564,33.487767
218733,-80.851185,33.497439
218487,-80.82927,33.54485
218399,-80.346346,33.938707
218858,-80.367398,33.9328
218690,-80.374205,33.933501
218867,-80.351865,33.94459
218353,-81.115761,33.949325
217925,-81.069502,34.081233
218265,-81.039018,34.042019
251312,-80.961839,34.098042
217934,-81.001369,34.062923
217721,-81.021412,34.011285
217624,-81.020045,34.010348
218663,-81.026971,33.998973
218195,-81.132969,34.045282
444866,-81.092306,34.028113
444972,-80.944897,34.074693
218821,-81.970898,34.954585
217961,-81.918829,34.956232
218830,-81.989975,34.974828
218742,-81.970583,34.996403
218973,-81.934572,34.957914
218751,-81.986044,35.014125
218539,-81.874408,34.465697
218238,-81.648033,35.052919
218706,-81.619238,34.716337
218168,-79.94813,32.799326
441025,-80.042472,32.953733
443261,-80.008056,32.871075
217688,-80.069288,32.981986
434812,-80.041206,32.953662
217864,-79.961399,32.796975
441733,-79.966948,32.741163
409209,-80.037754,32.855272
217794,-80.112237,32.917309
218894,-80.030388,32.925912
217819,-79.937251,32.783142
218335,-79.946853,32.786017
218025,-79.81469,34.243882
218061,-79.655515,34.192277
217837,-79.939245,34.698248
218724,-79.0126,33.794733
218140,-79.003611,33.79614
430962,-78.919205,33.935814
217907,-80.067713,34.37709
218955,-79.817984,33.657085
434496,-78.815652,33.74785
434690,-78.926004,33.718217
218113,-82.453779,34.849745
218070,-82.441473,34.920785
376446,-82.330849,34.87267
413866,-82.29693,34.83592
217633,-82.640205,34.515506
218043,-82.640728,34.498989
217776,-82.761586,34.728068
217882,-82.834463,34.677329
217998,-82.390797,34.330674
218520,-82.120834,34.207372
217828,-82.15474,34.169781
218229,-82.166351,34.201143
218885,-82.792015,34.641914
218441,-82.37026,35.069758
218672,-80.787268,34.736535
217891,-81.043469,34.913721
218991,-80.994166,34.934546
432117,-81.030578,34.942991
218964,-81.028667,34.938506
218645,-81.767901,33.572917
439729,-81.700905,33.494068
218681,-81.298817,33.011434
217615,-81.842423,33.533633
218159,-81.9599,33.498868
217712,-80.689468,32.420197
218654,-80.67505,32.421594
138822,-84.013101,33.641495
244446,-84.234504,33.789898
139533,-84.278446,33.782356
139348,-84.282978,33.764108
138600,-84.29563,33.769996
437574,-84.28335,33.811354
244437,-84.275037,33.688584
139995,-84.179602,33.710441
444796,-84.227424,33.748872
135364,-84.123648,33.697984
140012,-84.066224,33.962763
212337,-84.12386,33.939848
440059,-83.98565,33.949054
140003,-84.121874,33.901271
140331,-84.552492,33.929093
141097,-84.519276,33.938992
140252,-84.514156,33.932104
413945,-84.514617,33.950837
